epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,2061.66,0.39191,0.24323,0.00456,0.99417,1,0.995,0.97146,0.29585,0.11396,0.00347,0.000469486,0.000469486,0.000469486
185,2072.22,0.39246,0.22609,0.00345,0.99769,1,0.995,0.95658,0.33011,0.10889,0.00421,0.000465055,0.000465055,0.000465055
186,2085.74,0.35256,0.20158,0.00379,0.99909,1,0.995,0.96921,0.3253,0.10795,0.00382,0.000460629,0.000460629,0.000460629
187,2096.28,0.38587,0.21087,0.00428,1,0.99802,0.995,0.96671,0.31018,0.11263,0.00345,0.000456205,0.000456205,0.000456205
188,2108.01,0.36251,0.17354,0.00344,0.99783,1,0.995,0.95373,0.34924,0.11821,0.00475,0.000451786,0.000451786,0.000451786
189,2118.61,0.4011,0.20069,0.00477,1,0.99892,0.995,0.9631,0.34566,0.11159,0.00443,0.000447371,0.000447371,0.000447371
190,2130.06,0.37269,0.21684,0.0038,0.97994,1,0.9946,0.96156,0.35276,0.12059,0.00423,0.00044296,0.00044296,0.00044296
191,2140.77,0.41854,0.24801,0.00424,1,0.99893,0.995,0.95417,0.35196,0.11647,0.00437,0.000438555,0.000438555,0.000438555
192,2151.09,0.3736,0.23813,0.00338,0.99826,0.97959,0.9946,0.96447,0.31535,0.11552,0.00356,0.000434154,0.000434154,0.000434154
193,2161.04,0.37072,0.18372,0.00321,1,0.99447,0.995,0.9584,0.32007,0.11344,0.00344,0.00042976,0.00042976,0.00042976
194,2171.56,0.39429,0.19771,0.00356,0.99901,1,0.995,0.97339,0.29318,0.09541,0.0033,0.000425372,0.000425372,0.000425372
195,2183.5,0.38242,0.22658,0.00346,1,0.99616,0.995,0.96543,0.30413,0.11394,0.00338,0.00042099,0.00042099,0.00042099
196,2193.58,0.40039,0.25254,0.00382,0.99728,1,0.995,0.96176,0.29263,0.11675,0.00301,0.000416614,0.000416614,0.000416614
197,2204.73,0.34141,0.22672,0.00308,0.97996,0.99792,0.9946,0.95723,0.31149,0.11684,0.00325,0.000412246,0.000412246,0.000412246
198,2215.84,0.34394,0.25904,0.00323,0.97915,1,0.9938,0.96555,0.29152,0.11632,0.00329,0.000407886,0.000407886,0.000407886
199,2225.57,0.35324,0.16839,0.00318,0.9793,1,0.9942,0.97319,0.27597,0.10865,0.0031,0.000403533,0.000403533,0.000403533
200,2236.53,0.32611,0.18194,0.00315,0.97869,1,0.9946,0.9721,0.27773,0.10603,0.00311,0.000399188,0.000399188,0.000399188
201,2247.38,0.35218,0.20458,0.00376,1,0.99857,0.995,0.97116,0.27943,0.10729,0.00308,0.000394852,0.000394852,0.000394852
202,2258.7,0.34941,0.20442,0.00329,0.97864,1,0.9934,0.97053,0.30442,0.1223,0.00369,0.000390525,0.000390525,0.000390525
203,2269.07,0.33179,0.19145,0.00287,0.9973,1,0.995,0.97423,0.27058,0.09371,0.00283,0.000386207,0.000386207,0.000386207
204,2279.89,0.34154,0.20454,0.00345,0.99881,1,0.995,0.97299,0.28921,0.08794,0.00336,0.000381899,0.000381899,0.000381899
205,2290.88,0.34091,0.202,0.0032,0.99888,1,0.995,0.96207,0.28692,0.08711,0.00312,0.0003776,0.0003776,0.0003776
206,2300.71,0.31906,0.16621,0.00277,0.99852,1,0.995,0.96049,0.28629,0.09268,0.00285,0.000373312,0.000373312,0.000373312
207,2311.46,0.32825,0.21262,0.00301,0.99903,1,0.995,0.96151,0.30635,0.09608,0.0032,0.000369034,0.000369034,0.000369034
208,2323.2,0.35711,0.22407,0.00326,0.99881,1,0.995,0.96489,0.27738,0.09939,0.00269,0.000364767,0.000364767,0.000364767
209,2333.49,0.32201,0.21693,0.00295,0.99926,1,0.995,0.96349,0.28195,0.09668,0.00269,0.000360512,0.000360512,0.000360512
210,2345.74,0.32258,0.1917,0.00298,0.99827,1,0.995,0.96418,0.2955,0.11127,0.00314,0.000356268,0.000356268,0.000356268
211,2356.96,0.30692,0.16958,0.0034,0.99931,1,0.995,0.96446,0.32388,0.09986,0.00412,0.000352037,0.000352037,0.000352037
212,2367.66,0.35308,0.18211,0.00358,0.99851,1,0.995,0.96776,0.28431,0.09465,0.00311,0.000347817,0.000347817,0.000347817
213,2377.45,0.33627,0.20042,0.00326,0.9985,1,0.995,0.96716,0.27405,0.08714,0.00309,0.00034361,0.00034361,0.00034361
214,2389.05,0.35762,0.23188,0.0035,0.99819,1,0.995,0.95574,0.29028,0.09748,0.0032,0.000339417,0.000339417,0.000339417
215,2399.93,0.33707,0.16502,0.00305,0.99881,1,0.995,0.95651,0.30713,0.09725,0.00389,0.000335236,0.000335236,0.000335236
216,2409.7,0.32401,0.18441,0.00273,0.99855,1,0.995,0.9589,0.28588,0.10413,0.0034,0.000331069,0.000331069,0.000331069
217,2420.09,0.33709,0.22033,0.00271,1,0.97919,0.9946,0.95912,0.28953,0.12376,0.00324,0.000326917,0.000326917,0.000326917
218,2431,0.32222,0.20539,0.00291,0.99926,0.97959,0.9946,0.9669,0.30527,0.1167,0.00328,0.000322778,0.000322778,0.000322778
219,2440.79,0.33272,0.21241,0.00299,1,0.99924,0.995,0.969,0.30956,0.10342,0.00355,0.000318655,0.000318655,0.000318655
220,2451.28,0.33192,0.17735,0.00363,0.9992,1,0.995,0.97151,0.26751,0.08716,0.00276,0.000314546,0.000314546,0.000314546
221,2462,0.33587,0.21376,0.00301,0.98466,1,0.995,0.96042,0.30673,0.12535,0.00378,0.000310453,0.000310453,0.000310453
222,2471.73,0.30134,0.15462,0.00281,0.99622,0.97959,0.9946,0.96355,0.28495,0.1172,0.0035,0.000306375,0.000306375,0.000306375
223,2482.15,0.33879,0.20446,0.00324,1,0.99966,0.995,0.97352,0.28244,0.09328,0.00298,0.000302313,0.000302313,0.000302313
224,2493.02,0.34369,0.25579,0.00332,0.99642,0.97959,0.99385,0.96107,0.29056,0.11823,0.00311,0.000298268,0.000298268,0.000298268
225,2502.71,0.31224,0.1603,0.00246,1,0.97869,0.9946,0.96655,0.29334,0.10944,0.0032,0.000294239,0.000294239,0.000294239
226,2513.15,0.36734,0.22763,0.00343,0.99652,0.97959,0.9946,0.96397,0.29722,0.11121,0.00329,0.000290228,0.000290228,0.000290228
227,2523.86,0.27836,0.19528,0.00262,0.99844,1,0.995,0.96638,0.27285,0.09865,0.00296,0.000286233,0.000286233,0.000286233
228,2533.74,0.31427,0.1812,0.00298,0.99902,1,0.995,0.96659,0.27127,0.09454,0.00295,0.000282256,0.000282256,0.000282256
229,2544.04,0.29418,0.16359,0.00262,0.99889,1,0.995,0.96264,0.26862,0.08857,0.00283,0.000278298,0.000278298,0.000278298
230,2554.87,0.30587,0.16546,0.0026,0.99862,1,0.995,0.96936,0.25916,0.08429,0.00266,0.000274357,0.000274357,0.000274357
231,2565.13,0.3016,0.21448,0.00248,0.99907,1,0.995,0.96371,0.25584,0.08271,0.00249,0.000270435,0.000270435,0.000270435
232,2575.25,0.33319,0.20372,0.00262,0.99942,1,0.995,0.96115,0.27128,0.08904,0.00275,0.000266532,0.000266532,0.000266532
233,2585.53,0.28387,0.14142,0.00267,0.97826,1,0.9946,0.96261,0.27528,0.12037,0.00285,0.000262648,0.000262648,0.000262648
234,2595.87,0.31212,0.18517,0.00255,0.999,1,0.995,0.97125,0.28952,0.09468,0.00292,0.000258784,0.000258784,0.000258784
235,2605.8,0.29467,0.15838,0.00249,0.99858,1,0.995,0.97429,0.27867,0.09212,0.00265,0.000254939,0.000254939,0.000254939
236,2616.48,0.31586,0.1727,0.00279,1,0.99637,0.995,0.97052,0.27582,0.10076,0.00281,0.000251115,0.000251115,0.000251115
237,2630.4,0.31604,0.23094,0.00269,0.9958,1,0.995,0.97016,0.2599,0.10767,0.00257,0.000247311,0.000247311,0.000247311
238,2640.88,0.32193,0.18273,0.00284,0.99696,1,0.995,0.97435,0.25191,0.10564,0.00247,0.000243528,0.000243528,0.000243528
239,2651.93,0.30136,0.16295,0.00261,1,0.97316,0.99422,0.98106,0.26945,0.11435,0.00281,0.000239766,0.000239766,0.000239766
240,2662.72,0.30085,0.19424,0.00286,0.96055,0.99392,0.99222,0.97191,0.27305,0.13834,0.00299,0.000236025,0.000236025,0.000236025
241,2674.88,0.29962,0.17902,0.00243,0.99814,0.97959,0.9946,0.97096,0.25609,0.10102,0.00263,0.000232306,0.000232306,0.000232306
242,2684.79,0.31026,0.16257,0.00272,0.99729,0.97959,0.99422,0.97037,0.25932,0.10128,0.00275,0.000228609,0.000228609,0.000228609
243,2695.39,0.32354,0.1555,0.00285,1,0.99877,0.995,0.9734,0.26395,0.09529,0.00277,0.000224934,0.000224934,0.000224934
244,2707.16,0.27902,0.18132,0.00245,1,0.99687,0.995,0.97657,0.26907,0.10117,0.00291,0.000221282,0.000221282,0.000221282
245,2717.52,0.3229,0.1746,0.00261,1,0.9977,0.995,0.97615,0.25989,0.09831,0.00275,0.000217653,0.000217653,0.000217653
246,2728.25,0.27997,0.17404,0.00221,0.99853,0.97959,0.9946,0.97567,0.25386,0.09725,0.00252,0.000214046,0.000214046,0.000214046
247,2740,0.27706,0.16169,0.00227,1,0.99848,0.995,0.97731,0.24006,0.09325,0.00235,0.000210464,0.000210464,0.000210464
248,2750.83,0.29265,0.15796,0.00266,1,0.99854,0.995,0.97612,0.25046,0.09617,0.00259,0.000206904,0.000206904,0.000206904
249,2760.56,0.28626,0.13543,0.00269,0.97996,0.99796,0.9946,0.97328,0.25337,0.1111,0.00267,0.000203369,0.000203369,0.000203369
250,2771.18,0.29482,0.17837,0.0028,1,0.99814,0.995,0.97689,0.25696,0.09663,0.00273,0.000199859,0.000199859,0.000199859
251,2782.64,0.29382,0.19782,0.00244,0.99936,0.97959,0.99422,0.97385,0.26614,0.10582,0.00289,0.000196373,0.000196373,0.000196373
252,2792.92,0.29066,0.15788,0.00284,0.97997,0.99873,0.9946,0.97331,0.25626,0.10334,0.00275,0.000192911,0.000192911,0.000192911
253,2803.3,0.26092,0.17198,0.00238,1,0.99895,0.995,0.97301,0.24521,0.08856,0.0025,0.000189475,0.000189475,0.000189475
254,2814.71,0.27658,0.17433,0.00228,0.99925,1,0.995,0.97366,0.25184,0.08493,0.00261,0.000186064,0.000186064,0.000186064
255,2825.18,0.28746,0.15173,0.00242,1,0.99825,0.995,0.97008,0.26058,0.09887,0.00267,0.000182679,0.000182679,0.000182679
256,2835.48,0.28506,0.17301,0.00245,1,0.99678,0.995,0.97236,0.25911,0.09923,0.00277,0.00017932,0.00017932,0.00017932
257,2847.05,0.30732,0.18594,0.0028,0.99911,1,0.995,0.96999,0.24923,0.08958,0.00249,0.000175988,0.000175988,0.000175988
258,2858.35,0.27475,0.17701,0.00246,1,0.99692,0.995,0.97363,0.24675,0.09858,0.00241,0.000172681,0.000172681,0.000172681
259,2869.1,0.28476,0.14809,0.00235,1,0.99984,0.995,0.9761,0.24946,0.08454,0.00259,0.000169402,0.000169402,0.000169402
260,2879.66,0.32394,0.21328,0.00243,0.99874,1,0.995,0.97641,0.25034,0.08323,0.00248,0.000166149,0.000166149,0.000166149
261,2891.02,0.27424,0.17705,0.0022,0.99824,1,0.995,0.98215,0.25016,0.08502,0.00245,0.000162924,0.000162924,0.000162924
262,2901.25,0.31858,0.20661,0.00341,0.9978,1,0.995,0.98153,0.24992,0.08918,0.00246,0.000159726,0.000159726,0.000159726
263,2912.22,0.29189,0.19445,0.00261,0.99932,1,0.995,0.97302,0.25503,0.08455,0.00255,0.000156557,0.000156557,0.000156557
264,2924.13,0.29882,0.20496,0.00243,1,0.99955,0.995,0.97247,0.2485,0.08851,0.00248,0.000153415,0.000153415,0.000153415
265,2935.25,0.27272,0.18723,0.00255,1,0.97855,0.9946,0.97245,0.25222,0.09736,0.00247,0.000150301,0.000150301,0.000150301
266,2945.24,0.27592,0.14325,0.00238,1,0.99768,0.995,0.97881,0.25458,0.09526,0.00244,0.000147217,0.000147217,0.000147217
267,2956.61,0.28221,0.19217,0.00215,1,0.99845,0.995,0.97797,0.24839,0.09831,0.00233,0.000144161,0.000144161,0.000144161
268,2968.3,0.26286,0.15373,0.00232,0.97959,0.97958,0.99381,0.97674,0.24352,0.12355,0.00232,0.000141134,0.000141134,0.000141134
269,2979.06,0.25334,0.13991,0.00216,1,0.97926,0.99422,0.97765,0.23752,0.10885,0.00235,0.000138136,0.000138136,0.000138136
270,2989.79,0.27167,0.19285,0.0024,0.9959,0.97959,0.9946,0.97395,0.24788,0.10089,0.00263,0.000135168,0.000135168,0.000135168
271,3000.53,0.27749,0.19979,0.00198,0.97892,1,0.9942,0.97434,0.24975,0.10145,0.00257,0.00013223,0.00013223,0.00013223
272,3010.73,0.28279,0.15748,0.00219,0.99292,0.97959,0.99422,0.97573,0.24478,0.10547,0.00239,0.000129321,0.000129321,0.000129321
273,3021.51,0.27692,0.15504,0.00205,0.9799,0.99494,0.9942,0.97647,0.23288,0.10068,0.00219,0.000126443,0.000126443,0.000126443
274,3032.07,0.29146,0.14971,0.00254,1,0.97701,0.99385,0.96847,0.24907,0.11413,0.00238,0.000123596,0.000123596,0.000123596
275,3042.74,0.25745,0.16481,0.0024,1,0.99329,0.995,0.97137,0.24455,0.10674,0.00229,0.000120779,0.000120779,0.000120779
276,3053.92,0.26184,0.16117,0.00207,1,0.97924,0.9946,0.97022,0.25565,0.09613,0.00239,0.000117993,0.000117993,0.000117993
277,3064.52,0.26451,0.16493,0.00233,0.95997,1,0.9942,0.97025,0.25301,0.10294,0.00246,0.000115239,0.000115239,0.000115239
278,3076.27,0.27138,0.14466,0.00246,0.97895,1,0.9942,0.97334,0.24461,0.10004,0.0023,0.000112516,0.000112516,0.000112516
279,3086.49,0.25264,0.15274,0.00245,0.98,0.99987,0.9942,0.97546,0.25047,0.10247,0.00225,0.000109824,0.000109824,0.000109824
280,3096.97,0.27693,0.17034,0.00214,0.97998,0.99889,0.9942,0.9736,0.25291,0.10476,0.00234,0.000107164,0.000107164,0.000107164
281,3108.17,0.28217,0.172,0.00248,0.97995,0.99745,0.9942,0.97362,0.24932,0.10802,0.00227,0.000104537,0.000104537,0.000104537
282,3118.87,0.24908,0.1552,0.00216,0.9589,1,0.99381,0.97209,0.23822,0.1067,0.00216,0.000101941,0.000101941,0.000101941
283,3128.93,0.24284,0.15076,0.00195,1,0.99739,0.995,0.97149,0.25109,0.09639,0.00243,9.93782e-05,9.93782e-05,9.93782e-05
284,3140.21,0.23559,0.14158,0.00196,1,0.99806,0.995,0.96893,0.25695,0.1049,0.00253,9.68479e-05,9.68479e-05,9.68479e-05
285,3150.85,0.28113,0.16215,0.00228,1,0.99669,0.995,0.97434,0.25477,0.09589,0.0025,9.43505e-05,9.43505e-05,9.43505e-05
286,3161.16,0.23525,0.14157,0.00206,0.9783,1,0.9946,0.98238,0.23378,0.09072,0.00228,9.18862e-05,9.18862e-05,9.18862e-05
287,3172.04,0.24734,0.14054,0.00209,0.97755,1,0.9942,0.97531,0.22398,0.1036,0.00212,8.94552e-05,8.94552e-05,8.94552e-05
288,3183.28,0.25329,0.13658,0.00216,1,0.99527,0.995,0.98093,0.22114,0.09923,0.00216,8.70577e-05,8.70577e-05,8.70577e-05
289,3193.26,0.26228,0.16112,0.00216,0.99668,1,0.995,0.98076,0.22093,0.08385,0.00214,8.46938e-05,8.46938e-05,8.46938e-05
290,3203.95,0.26475,0.13823,0.0025,0.99974,1,0.995,0.96991,0.22559,0.08017,0.00207,8.23638e-05,8.23638e-05,8.23638e-05
291,3215.57,0.2685,0.12074,0.00212,1,0.99869,0.995,0.97137,0.23796,0.08373,0.00228,8.00678e-05,8.00678e-05,8.00678e-05
292,3226.62,0.25218,0.17367,0.00195,1,0.99626,0.995,0.97399,0.24326,0.09231,0.00241,7.78061e-05,7.78061e-05,7.78061e-05
293,3237.84,0.25613,0.14747,0.00222,1,0.99754,0.995,0.9719,0.23855,0.0881,0.0023,7.55788e-05,7.55788e-05,7.55788e-05
294,3248.21,0.23564,0.16966,0.00209,1,0.99901,0.995,0.98405,0.22721,0.08254,0.00205,7.33861e-05,7.33861e-05,7.33861e-05
295,3259.82,0.25357,0.15127,0.00211,1,0.9975,0.995,0.98304,0.22247,0.08538,0.00199,7.12282e-05,7.12282e-05,7.12282e-05
296,3272.17,0.24542,0.14338,0.00224,0.97864,1,0.9946,0.97816,0.22131,0.08941,0.00197,6.91052e-05,6.91052e-05,6.91052e-05
297,3281.81,0.25901,0.14022,0.00191,0.99563,1,0.995,0.97992,0.22601,0.08649,0.00208,6.70173e-05,6.70173e-05,6.70173e-05
298,3293.19,0.23876,0.14721,0.00232,0.9981,1,0.995,0.97446,0.22943,0.08219,0.00216,6.49648e-05,6.49648e-05,6.49648e-05
299,3304.2,0.24731,0.14652,0.002,0.99859,1,0.995,0.9764,0.22555,0.07958,0.00209,6.29477e-05,6.29477e-05,6.29477e-05
300,3314.89,0.25373,0.14512,0.00217,0.99915,1,0.995,0.97884,0.2264,0.08026,0.00198,6.09661e-05,6.09661e-05,6.09661e-05
301,3325.09,0.26276,0.17901,0.00189,1,0.99442,0.995,0.97893,0.22499,0.08567,0.00198,5.90204e-05,5.90204e-05,5.90204e-05
302,3335.84,0.26094,0.14666,0.00206,0.99892,1,0.995,0.97769,0.23437,0.07921,0.00212,5.71106e-05,5.71106e-05,5.71106e-05
303,3346.27,0.30071,0.17273,0.0021,0.99838,1,0.995,0.9775,0.23843,0.08171,0.00221,5.52369e-05,5.52369e-05,5.52369e-05
304,3357.88,0.22745,0.14354,0.00191,0.99904,1,0.995,0.9793,0.23404,0.07525,0.00215,5.33994e-05,5.33994e-05,5.33994e-05
305,3369.04,0.24017,0.17335,0.002,0.99905,1,0.995,0.97902,0.22818,0.07359,0.00204,5.15983e-05,5.15983e-05,5.15983e-05
306,3379.93,0.25213,0.13087,0.00199,0.99911,1,0.995,0.97866,0.22516,0.07278,0.00196,4.98338e-05,4.98338e-05,4.98338e-05
307,3389.72,0.25032,0.15978,0.0022,0.99918,1,0.995,0.97791,0.22183,0.07325,0.002,4.81059e-05,4.81059e-05,4.81059e-05
308,3400.25,0.26752,0.18066,0.00185,0.9991,1,0.995,0.97938,0.2226,0.07598,0.00204,4.64148e-05,4.64148e-05,4.64148e-05
309,3411.79,0.24431,0.15842,0.00215,0.99698,1,0.995,0.97841,0.22138,0.07894,0.00199,4.47606e-05,4.47606e-05,4.47606e-05
310,3421.88,0.22102,0.11748,0.00175,0.99917,1,0.995,0.97825,0.22008,0.07276,0.00194,4.31436e-05,4.31436e-05,4.31436e-05
311,3435.6,0.19268,0.10756,0.00214,0.99913,1,0.995,0.97832,0.22188,0.0726,0.00193,4.15637e-05,4.15637e-05,4.15637e-05
312,3445.9,0.19274,0.11791,0.00212,0.99912,1,0.995,0.97688,0.22372,0.0726,0.00194,4.00212e-05,4.00212e-05,4.00212e-05
313,3456.64,0.18706,0.09411,0.00203,0.9991,1,0.995,0.97621,0.22309,0.07224,0.00197,3.85162e-05,3.85162e-05,3.85162e-05
314,3466.52,0.18693,0.0941,0.00197,0.99908,1,0.995,0.97391,0.22193,0.07195,0.00203,3.70487e-05,3.70487e-05,3.70487e-05
315,3476.73,0.18064,0.1054,0.00201,0.99906,1,0.995,0.97702,0.22284,0.07221,0.00202,3.5619e-05,3.5619e-05,3.5619e-05
316,3487.84,0.19934,0.10535,0.00236,0.99845,1,0.995,0.97649,0.22326,0.07527,0.00197,3.4227e-05,3.4227e-05,3.4227e-05
317,3499.09,0.18081,0.1203,0.00206,0.99811,1,0.995,0.97649,0.2246,0.07653,0.00194,3.2873e-05,3.2873e-05,3.2873e-05
318,3511.05,0.17334,0.10171,0.00186,0.99898,1,0.995,0.97496,0.22849,0.07482,0.00204,3.1557e-05,3.1557e-05,3.1557e-05
319,3521.75,0.19225,0.1102,0.00227,0.999,1,0.995,0.97822,0.23558,0.07576,0.00214,3.02792e-05,3.02792e-05,3.02792e-05
320,3533.16,0.18949,0.11135,0.00199,0.99896,1,0.995,0.97887,0.22648,0.07391,0.00206,2.90396e-05,2.90396e-05,2.90396e-05
321,3543.1,0.19275,0.12251,0.00214,0.99898,1,0.995,0.97948,0.22094,0.07234,0.002,2.78384e-05,2.78384e-05,2.78384e-05
322,3554.02,0.17323,0.09956,0.00193,0.99898,1,0.995,0.98314,0.21948,0.0723,0.00193,2.66756e-05,2.66756e-05,2.66756e-05
323,3564.67,0.18258,0.11466,0.00199,0.999,1,0.995,0.98326,0.21873,0.07228,0.00194,2.55513e-05,2.55513e-05,2.55513e-05
324,3575.57,0.19035,0.10231,0.00208,0.99901,1,0.995,0.98242,0.22159,0.07336,0.00195,2.44657e-05,2.44657e-05,2.44657e-05
325,3585.49,0.1895,0.11874,0.0021,0.999,1,0.995,0.9839,0.21918,0.07287,0.00195,2.34188e-05,2.34188e-05,2.34188e-05
326,3596.44,0.18605,0.10733,0.00219,0.99903,1,0.995,0.97987,0.21823,0.07293,0.00192,2.24107e-05,2.24107e-05,2.24107e-05
327,3607.48,0.19784,0.10006,0.0022,0.999,1,0.995,0.98354,0.21737,0.07229,0.00192,2.14415e-05,2.14415e-05,2.14415e-05
328,3617.35,0.19314,0.10908,0.00217,0.99901,1,0.995,0.98275,0.21813,0.07167,0.00192,2.05112e-05,2.05112e-05,2.05112e-05
329,3628.47,0.18289,0.10166,0.00202,0.999,1,0.995,0.98143,0.21741,0.07155,0.00192,1.96199e-05,1.96199e-05,1.96199e-05
330,3638.95,0.18208,0.10309,0.00204,0.99896,1,0.995,0.97773,0.21783,0.07144,0.00195,1.87678e-05,1.87678e-05,1.87678e-05
331,3648.77,0.1708,0.07029,0.00198,0.99895,1,0.995,0.97781,0.21594,0.07139,0.00195,1.79549e-05,1.79549e-05,1.79549e-05
332,3659.82,0.18023,0.10243,0.00207,0.99897,1,0.995,0.97763,0.21674,0.07278,0.0019,1.71811e-05,1.71811e-05,1.71811e-05
333,3670.57,0.17915,0.09791,0.00214,0.99816,1,0.995,0.9744,0.22056,0.07739,0.00187,1.64467e-05,1.64467e-05,1.64467e-05
334,3680.86,0.18227,0.10227,0.002,0.99897,1,0.995,0.97786,0.22062,0.07281,0.00189,1.57517e-05,1.57517e-05,1.57517e-05
335,3691.78,0.17783,0.10638,0.00197,0.99904,1,0.995,0.97507,0.22672,0.07449,0.00195,1.5096e-05,1.5096e-05,1.5096e-05
336,3703.18,0.18347,0.10721,0.00223,0.99901,1,0.995,0.97477,0.22878,0.07557,0.00203,1.44799e-05,1.44799e-05,1.44799e-05
337,3713.46,0.18396,0.09226,0.00211,0.999,1,0.995,0.97463,0.2302,0.07636,0.00205,1.39032e-05,1.39032e-05,1.39032e-05
338,3723.59,0.18616,0.09508,0.00218,0.99901,1,0.995,0.97442,0.23322,0.07714,0.00206,1.33661e-05,1.33661e-05,1.33661e-05
339,3734.81,0.18634,0.10575,0.00222,0.99898,1,0.995,0.97527,0.23316,0.07867,0.00204,1.28687e-05,1.28687e-05,1.28687e-05
340,3745.06,0.18139,0.11151,0.0021,0.999,1,0.995,0.97589,0.23334,0.07737,0.00204,1.24109e-05,1.24109e-05,1.24109e-05
341,3755.48,0.18162,0.09701,0.00202,0.99896,1,0.995,0.97457,0.23236,0.07693,0.00203,1.19927e-05,1.19927e-05,1.19927e-05
342,3766.52,0.18853,0.11463,0.00213,0.99896,1,0.995,0.97593,0.2286,0.07611,0.002,1.16143e-05,1.16143e-05,1.16143e-05
343,3777.12,0.17977,0.08856,0.00205,0.99883,1,0.995,0.97442,0.22705,0.08351,0.00197,1.12757e-05,1.12757e-05,1.12757e-05
344,3786.94,0.1776,0.10905,0.00203,0.99745,1,0.995,0.97459,0.22789,0.08189,0.00198,1.09768e-05,1.09768e-05,1.09768e-05
345,3797.33,0.18386,0.09861,0.00238,0.99838,1,0.995,0.9747,0.22576,0.079,0.00197,1.07177e-05,1.07177e-05,1.07177e-05
346,3808.89,0.18305,0.10217,0.00221,0.99897,1,0.995,0.97408,0.2239,0.07575,0.00195,1.04984e-05,1.04984e-05,1.04984e-05
347,3818.84,0.18436,0.09988,0.00223,0.99889,1,0.995,0.97464,0.22691,0.07583,0.00195,1.0319e-05,1.0319e-05,1.0319e-05
348,3829.21,0.175,0.10062,0.00185,0.99894,1,0.995,0.97438,0.22515,0.07563,0.00194,1.01795e-05,1.01795e-05,1.01795e-05
349,3840.12,0.17499,0.09749,0.00189,0.99889,1,0.995,0.97416,0.22684,0.07695,0.00195,1.00798e-05,1.00798e-05,1.00798e-05
350,3851.18,0.17641,0.08393,0.00207,0.99891,1,0.995,0.97421,0.22562,0.07676,0.00193,1.00199e-05,1.00199e-05,1.00199e-05
